"ind.code","ind.name","year","variable","value"
"10-12","Manufacture of food and tobacco products",1997,"gva_prchange",NA
"10-12","Manufacture of food and tobacco products",1998,"gva_prchange",-0.0426693950227911
"10-12","Manufacture of food and tobacco products",1999,"gva_prchange",0.0703668257705966
"10-12","Manufacture of food and tobacco products",2000,"gva_prchange",-0.0466965076596186
"10-12","Manufacture of food and tobacco products",2001,"gva_prchange",0.0414744760573312
"10-12","Manufacture of food and tobacco products",2002,"gva_prchange",0.0632402778195921
"10-12","Manufacture of food and tobacco products",2003,"gva_prchange",-0.00616695927270908
"10-12","Manufacture of food and tobacco products",2004,"gva_prchange",0.00487117725842039
"10-12","Manufacture of food and tobacco products",2005,"gva_prchange",0.0303931051212673
"10-12","Manufacture of food and tobacco products",2006,"gva_prchange",0.024655584205853
"10-12","Manufacture of food and tobacco products",2007,"gva_prchange",0.0249476013372021
"10-12","Manufacture of food and tobacco products",2008,"gva_prchange",0.0760695643068297
"10-12","Manufacture of food and tobacco products",2009,"gva_prchange",0.00121191131321996
"10-12","Manufacture of food and tobacco products",2010,"gva_prchange",0.0480087642026181
"10-12","Manufacture of food and tobacco products",2011,"gva_prchange",0.114185983280072
"10-12","Manufacture of food and tobacco products",2012,"gva_prchange",-0.0180679502026562
"10-12","Manufacture of food and tobacco products",2013,"gva_prchange",-0.00224854835055245
"10-12","Manufacture of food and tobacco products",2014,"gva_prchange",-0.0213425583747727
"10-12","Manufacture of food and tobacco products",2015,"gva_prchange",-0.0210826253616461
"10-12","Manufacture of food and tobacco products",2016,"gva_prchange",0.0571617889331091
"10-12","Manufacture of food and tobacco products",2017,"gva_prchange",0.0370391562878947
"10-12","Manufacture of food and tobacco products",2018,"gva_prchange",-0.0662606085669143
"10-12","Manufacture of food and tobacco products",2019,"gva_prchange",0.0232721769573911
"13-15","Manufacture of textiles and apparel",1997,"gva_prchange",NA
"13-15","Manufacture of textiles and apparel",1998,"gva_prchange",-0.0214856044323633
"13-15","Manufacture of textiles and apparel",1999,"gva_prchange",-0.138508456124784
"13-15","Manufacture of textiles and apparel",2000,"gva_prchange",-0.0276689337788054
"13-15","Manufacture of textiles and apparel",2001,"gva_prchange",0.0120388519412752
"13-15","Manufacture of textiles and apparel",2002,"gva_prchange",-0.106314688563054
"13-15","Manufacture of textiles and apparel",2003,"gva_prchange",-0.0443717483937277
"13-15","Manufacture of textiles and apparel",2004,"gva_prchange",-0.00049364173845297
"13-15","Manufacture of textiles and apparel",2005,"gva_prchange",-0.0112596178116355
"13-15","Manufacture of textiles and apparel",2006,"gva_prchange",0.043353806970846
"13-15","Manufacture of textiles and apparel",2007,"gva_prchange",0.053614200243631
"13-15","Manufacture of textiles and apparel",2008,"gva_prchange",0.0463075524333744
"13-15","Manufacture of textiles and apparel",2009,"gva_prchange",-0.164827187601907
"13-15","Manufacture of textiles and apparel",2010,"gva_prchange",0.0951895937863679
"13-15","Manufacture of textiles and apparel",2011,"gva_prchange",0.00863500055835393
"13-15","Manufacture of textiles and apparel",2012,"gva_prchange",-0.068309641973167
"13-15","Manufacture of textiles and apparel",2013,"gva_prchange",-0.0111737681068668
"13-15","Manufacture of textiles and apparel",2014,"gva_prchange",0.0129633070062001
"13-15","Manufacture of textiles and apparel",2015,"gva_prchange",-0.0447369390561061
"13-15","Manufacture of textiles and apparel",2016,"gva_prchange",-0.0334670496431759
"13-15","Manufacture of textiles and apparel",2017,"gva_prchange",0.00498171024321678
"13-15","Manufacture of textiles and apparel",2018,"gva_prchange",0.0532930187684669
"13-15","Manufacture of textiles and apparel",2019,"gva_prchange",-0.0385687453241185
"16","Manufacture of wood and of products of wood and cork, except furniture",1997,"gva_prchange",NA
"16","Manufacture of wood and of products of wood and cork, except furniture",1998,"gva_prchange",-0.0361660452182262
"16","Manufacture of wood and of products of wood and cork, except furniture",1999,"gva_prchange",-0.000419279662481298
"16","Manufacture of wood and of products of wood and cork, except furniture",2000,"gva_prchange",0.00234612709901494
"16","Manufacture of wood and of products of wood and cork, except furniture",2001,"gva_prchange",0.0454919813156367
"16","Manufacture of wood and of products of wood and cork, except furniture",2002,"gva_prchange",0.0285361177901647
"16","Manufacture of wood and of products of wood and cork, except furniture",2003,"gva_prchange",0.0120161021253389
"16","Manufacture of wood and of products of wood and cork, except furniture",2004,"gva_prchange",0.0386827106805502
"16","Manufacture of wood and of products of wood and cork, except furniture",2005,"gva_prchange",0.0388427329869663
"16","Manufacture of wood and of products of wood and cork, except furniture",2006,"gva_prchange",0.0446389266930474
"16","Manufacture of wood and of products of wood and cork, except furniture",2007,"gva_prchange",0.0836311212600742
"16","Manufacture of wood and of products of wood and cork, except furniture",2008,"gva_prchange",0.0123084396028174
"16","Manufacture of wood and of products of wood and cork, except furniture",2009,"gva_prchange",-0.0250199378360238
"16","Manufacture of wood and of products of wood and cork, except furniture",2010,"gva_prchange",0.00328355885317986
"16","Manufacture of wood and of products of wood and cork, except furniture",2011,"gva_prchange",0.0173644782674577
"16","Manufacture of wood and of products of wood and cork, except furniture",2012,"gva_prchange",-0.0506712513523122
"16","Manufacture of wood and of products of wood and cork, except furniture",2013,"gva_prchange",0.00627424878929002
"16","Manufacture of wood and of products of wood and cork, except furniture",2014,"gva_prchange",0.00978131048544601
"16","Manufacture of wood and of products of wood and cork, except furniture",2015,"gva_prchange",-0.0149207375599211
"16","Manufacture of wood and of products of wood and cork, except furniture",2016,"gva_prchange",-0.0233299390607593
"16","Manufacture of wood and of products of wood and cork, except furniture",2017,"gva_prchange",0.00125624644803531
"16","Manufacture of wood and of products of wood and cork, except furniture",2018,"gva_prchange",0.0440579613092296
"16","Manufacture of wood and of products of wood and cork, except furniture",2019,"gva_prchange",0.0164831458239064
"17","Manufacture of paper and paper products",1997,"gva_prchange",NA
"17","Manufacture of paper and paper products",1998,"gva_prchange",0.038441774168052
"17","Manufacture of paper and paper products",1999,"gva_prchange",-0.0148905534343362
"17","Manufacture of paper and paper products",2000,"gva_prchange",0.0175541709659222
"17","Manufacture of paper and paper products",2001,"gva_prchange",0.0311526907221628
"17","Manufacture of paper and paper products",2002,"gva_prchange",0.0173272139349191
"17","Manufacture of paper and paper products",2003,"gva_prchange",-0.0349393191792337
"17","Manufacture of paper and paper products",2004,"gva_prchange",-0.0485814994922191
"17","Manufacture of paper and paper products",2005,"gva_prchange",-0.0152462629533363
"17","Manufacture of paper and paper products",2006,"gva_prchange",-0.0348664269454185
"17","Manufacture of paper and paper products",2007,"gva_prchange",0.0846275062314167
"17","Manufacture of paper and paper products",2008,"gva_prchange",0.0290361482133022
"17","Manufacture of paper and paper products",2009,"gva_prchange",-0.122521599197525
"17","Manufacture of paper and paper products",2010,"gva_prchange",-0.0203825004498024
"17","Manufacture of paper and paper products",2011,"gva_prchange",-0.0232300767432271
"17","Manufacture of paper and paper products",2012,"gva_prchange",-0.0931865770421701
"17","Manufacture of paper and paper products",2013,"gva_prchange",-0.0331196888315539
"17","Manufacture of paper and paper products",2014,"gva_prchange",-0.0189338338785282
"17","Manufacture of paper and paper products",2015,"gva_prchange",-0.193214893792689
"17","Manufacture of paper and paper products",2016,"gva_prchange",-0.0364185947333168
"17","Manufacture of paper and paper products",2017,"gva_prchange",-0.052909512423571
"17","Manufacture of paper and paper products",2018,"gva_prchange",0.0365164314513571
"17","Manufacture of paper and paper products",2019,"gva_prchange",-0.0462080276707877
"18","Printing and reproduction of recorded media",1997,"gva_prchange",NA
"18","Printing and reproduction of recorded media",1998,"gva_prchange",-0.060865517300173
"18","Printing and reproduction of recorded media",1999,"gva_prchange",-0.0177951562686676
"18","Printing and reproduction of recorded media",2000,"gva_prchange",0.0226578698311856
"18","Printing and reproduction of recorded media",2001,"gva_prchange",0.0463255140636116
"18","Printing and reproduction of recorded media",2002,"gva_prchange",-0.0389922808173222
"18","Printing and reproduction of recorded media",2003,"gva_prchange",-0.0263849742362415
"18","Printing and reproduction of recorded media",2004,"gva_prchange",-0.0415428829349407
"18","Printing and reproduction of recorded media",2005,"gva_prchange",-0.00336086780689783
"18","Printing and reproduction of recorded media",2006,"gva_prchange",-0.0163638086657801
"18","Printing and reproduction of recorded media",2007,"gva_prchange",0.00516907984624942
"18","Printing and reproduction of recorded media",2008,"gva_prchange",-0.00670843864684164
"18","Printing and reproduction of recorded media",2009,"gva_prchange",-0.103229728849872
"18","Printing and reproduction of recorded media",2010,"gva_prchange",0.015305744725821
"18","Printing and reproduction of recorded media",2011,"gva_prchange",-0.0659075416886758
"18","Printing and reproduction of recorded media",2012,"gva_prchange",-0.0509950960992318
"18","Printing and reproduction of recorded media",2013,"gva_prchange",-0.0731948622338202
"18","Printing and reproduction of recorded media",2014,"gva_prchange",-0.0274962359256302
"18","Printing and reproduction of recorded media",2015,"gva_prchange",-0.0634842840342047
"18","Printing and reproduction of recorded media",2016,"gva_prchange",-0.03323489976443
"18","Printing and reproduction of recorded media",2017,"gva_prchange",-0.0439080273433341
"18","Printing and reproduction of recorded media",2018,"gva_prchange",-0.00477613770244508
"18","Printing and reproduction of recorded media",2019,"gva_prchange",-0.0250345874059483
"19-20","Manufacture of coke, chemicals and chemical products",1997,"gva_prchange",NA
"19-20","Manufacture of coke, chemicals and chemical products",1998,"gva_prchange",-0.0986595712437033
"19-20","Manufacture of coke, chemicals and chemical products",1999,"gva_prchange",-0.0876899211482086
"19-20","Manufacture of coke, chemicals and chemical products",2000,"gva_prchange",-0.0439208032958221
"19-20","Manufacture of coke, chemicals and chemical products",2001,"gva_prchange",0.0777101747984153
"19-20","Manufacture of coke, chemicals and chemical products",2002,"gva_prchange",0.0537530790376188
"19-20","Manufacture of coke, chemicals and chemical products",2003,"gva_prchange",-0.0153698101623984
"19-20","Manufacture of coke, chemicals and chemical products",2004,"gva_prchange",0.00610362496379765
"19-20","Manufacture of coke, chemicals and chemical products",2005,"gva_prchange",0.0697621122643494
"19-20","Manufacture of coke, chemicals and chemical products",2006,"gva_prchange",0.114479011403079
"19-20","Manufacture of coke, chemicals and chemical products",2007,"gva_prchange",0.0877902122076703
"19-20","Manufacture of coke, chemicals and chemical products",2008,"gva_prchange",0.0110767791148062
"19-20","Manufacture of coke, chemicals and chemical products",2009,"gva_prchange",-0.0112597546993286
"19-20","Manufacture of coke, chemicals and chemical products",2010,"gva_prchange",0.010489078612648
"19-20","Manufacture of coke, chemicals and chemical products",2011,"gva_prchange",-0.0311252569620951
"19-20","Manufacture of coke, chemicals and chemical products",2012,"gva_prchange",-0.0020647029971414
"19-20","Manufacture of coke, chemicals and chemical products",2013,"gva_prchange",0.0185143671079862
"19-20","Manufacture of coke, chemicals and chemical products",2014,"gva_prchange",0.0221836384488369
"19-20","Manufacture of coke, chemicals and chemical products",2015,"gva_prchange",0.0429993079333736
"19-20","Manufacture of coke, chemicals and chemical products",2016,"gva_prchange",0.039981550911227
"19-20","Manufacture of coke, chemicals and chemical products",2017,"gva_prchange",-0.0290831339268194
"19-20","Manufacture of coke, chemicals and chemical products",2018,"gva_prchange",0.158293795155976
"19-20","Manufacture of coke, chemicals and chemical products",2019,"gva_prchange",0.0109133593482957
"21","Manufacture of pharmaceutical products",1997,"gva_prchange",NA
"21","Manufacture of pharmaceutical products",1998,"gva_prchange",0.14311719670976
"21","Manufacture of pharmaceutical products",1999,"gva_prchange",0.0404805429556277
"21","Manufacture of pharmaceutical products",2000,"gva_prchange",0.088574077134484
"21","Manufacture of pharmaceutical products",2001,"gva_prchange",0.177769906693741
"21","Manufacture of pharmaceutical products",2002,"gva_prchange",0.153305902601827
"21","Manufacture of pharmaceutical products",2003,"gva_prchange",0.0768180807993858
"21","Manufacture of pharmaceutical products",2004,"gva_prchange",0.101023115189305
"21","Manufacture of pharmaceutical products",2005,"gva_prchange",0.0708748187772776
"21","Manufacture of pharmaceutical products",2006,"gva_prchange",0.109458229696873
"21","Manufacture of pharmaceutical products",2007,"gva_prchange",0.0879630687461201
"21","Manufacture of pharmaceutical products",2008,"gva_prchange",0.0290279359555296
"21","Manufacture of pharmaceutical products",2009,"gva_prchange",-0.0162726147433024
"21","Manufacture of pharmaceutical products",2010,"gva_prchange",0.0220428377584793
"21","Manufacture of pharmaceutical products",2011,"gva_prchange",-0.0464772772773963
"21","Manufacture of pharmaceutical products",2012,"gva_prchange",0.0233934759129501
"21","Manufacture of pharmaceutical products",2013,"gva_prchange",0.0559689145297294
"21","Manufacture of pharmaceutical products",2014,"gva_prchange",0.00880620217867554
"21","Manufacture of pharmaceutical products",2015,"gva_prchange",0.102507831160544
"21","Manufacture of pharmaceutical products",2016,"gva_prchange",0.147945911586371
"21","Manufacture of pharmaceutical products",2017,"gva_prchange",0.0745113889241789
"21","Manufacture of pharmaceutical products",2018,"gva_prchange",0.0845814520337989
"21","Manufacture of pharmaceutical products",2019,"gva_prchange",0.0558390144760739
"22","Manufacture of rubber and plastic products",1997,"gva_prchange",NA
"22","Manufacture of rubber and plastic products",1998,"gva_prchange",0.0132560874913695
"22","Manufacture of rubber and plastic products",1999,"gva_prchange",-0.00438793200532863
"22","Manufacture of rubber and plastic products",2000,"gva_prchange",0.0211978256305638
"22","Manufacture of rubber and plastic products",2001,"gva_prchange",0.0346139075972195
"22","Manufacture of rubber and plastic products",2002,"gva_prchange",-0.051607317447894
"22","Manufacture of rubber and plastic products",2003,"gva_prchange",-0.0215176282962007
"22","Manufacture of rubber and plastic products",2004,"gva_prchange",0.026874810875993
"22","Manufacture of rubber and plastic products",2005,"gva_prchange",0.0254322852223414
"22","Manufacture of rubber and plastic products",2006,"gva_prchange",0.0811485049131039
"22","Manufacture of rubber and plastic products",2007,"gva_prchange",0.0531986849301689
"22","Manufacture of rubber and plastic products",2008,"gva_prchange",0.0470514998732549
"22","Manufacture of rubber and plastic products",2009,"gva_prchange",-0.107077376908332
"22","Manufacture of rubber and plastic products",2010,"gva_prchange",0.0137461555039563
"22","Manufacture of rubber and plastic products",2011,"gva_prchange",0.00781689998035847
"22","Manufacture of rubber and plastic products",2012,"gva_prchange",-0.0478519121619458
"22","Manufacture of rubber and plastic products",2013,"gva_prchange",0.0255806888342171
"22","Manufacture of rubber and plastic products",2014,"gva_prchange",-0.0015481902717478
"22","Manufacture of rubber and plastic products",2015,"gva_prchange",-0.0536919533333786
"22","Manufacture of rubber and plastic products",2016,"gva_prchange",0.0302280471704943
"22","Manufacture of rubber and plastic products",2017,"gva_prchange",0.0152269226647361
"22","Manufacture of rubber and plastic products",2018,"gva_prchange",0.00904697759547271
"22","Manufacture of rubber and plastic products",2019,"gva_prchange",-0.0250583209326118
"23","Manufacture of other non-metallic mineral products",1997,"gva_prchange",NA
"23","Manufacture of other non-metallic mineral products",1998,"gva_prchange",-0.0367507406444978
"23","Manufacture of other non-metallic mineral products",1999,"gva_prchange",0.000950320994651689
"23","Manufacture of other non-metallic mineral products",2000,"gva_prchange",0.0225082094180749
"23","Manufacture of other non-metallic mineral products",2001,"gva_prchange",0.0318635212882288
"23","Manufacture of other non-metallic mineral products",2002,"gva_prchange",-0.0284209258030777
"23","Manufacture of other non-metallic mineral products",2003,"gva_prchange",-0.0210309089300724
"23","Manufacture of other non-metallic mineral products",2004,"gva_prchange",-0.00144515187162322
"23","Manufacture of other non-metallic mineral products",2005,"gva_prchange",0.0842638485231936
"23","Manufacture of other non-metallic mineral products",2006,"gva_prchange",0.0597551893186893
"23","Manufacture of other non-metallic mineral products",2007,"gva_prchange",0.0400414419318499
"23","Manufacture of other non-metallic mineral products",2008,"gva_prchange",0.0368966661526941
"23","Manufacture of other non-metallic mineral products",2009,"gva_prchange",0.0209664647862052
"23","Manufacture of other non-metallic mineral products",2010,"gva_prchange",0.0366081611186371
"23","Manufacture of other non-metallic mineral products",2011,"gva_prchange",0.00319195904581962
"23","Manufacture of other non-metallic mineral products",2012,"gva_prchange",-0.0293692825764222
"23","Manufacture of other non-metallic mineral products",2013,"gva_prchange",0.0516330679648977
"23","Manufacture of other non-metallic mineral products",2014,"gva_prchange",0.0237461149713874
"23","Manufacture of other non-metallic mineral products",2015,"gva_prchange",-0.155712059654406
"23","Manufacture of other non-metallic mineral products",2016,"gva_prchange",0.00422225232252166
"23","Manufacture of other non-metallic mineral products",2017,"gva_prchange",-0.0301435856092694
"23","Manufacture of other non-metallic mineral products",2018,"gva_prchange",-0.0125427864259984
"23","Manufacture of other non-metallic mineral products",2019,"gva_prchange",0.0407531776854527
"24","Manufacture of basic metals",1997,"gva_prchange",NA
"24","Manufacture of basic metals",1998,"gva_prchange",-0.0271259357910218
"24","Manufacture of basic metals",1999,"gva_prchange",-0.0156582878683885
"24","Manufacture of basic metals",2000,"gva_prchange",0.0262481586613416
"24","Manufacture of basic metals",2001,"gva_prchange",0.0289597549680062
"24","Manufacture of basic metals",2002,"gva_prchange",-0.0510970144654481
"24","Manufacture of basic metals",2003,"gva_prchange",-0.0525350410117679
"24","Manufacture of basic metals",2004,"gva_prchange",0.0640775995565879
"24","Manufacture of basic metals",2005,"gva_prchange",0.0363004165467279
"24","Manufacture of basic metals",2006,"gva_prchange",0.166385033606664
"24","Manufacture of basic metals",2007,"gva_prchange",0.0854329040593151
"24","Manufacture of basic metals",2008,"gva_prchange",-0.0084265389747605
"24","Manufacture of basic metals",2009,"gva_prchange",-0.460299392230548
"24","Manufacture of basic metals",2010,"gva_prchange",0.182695579584366
"24","Manufacture of basic metals",2011,"gva_prchange",0.0630208823289088
"24","Manufacture of basic metals",2012,"gva_prchange",-0.113337239874266
"24","Manufacture of basic metals",2013,"gva_prchange",-0.0281563895673406
"24","Manufacture of basic metals",2014,"gva_prchange",0.0102303724272362
"24","Manufacture of basic metals",2015,"gva_prchange",-0.0778720086965741
"24","Manufacture of basic metals",2016,"gva_prchange",0.00109716132664575
"24","Manufacture of basic metals",2017,"gva_prchange",0.0368243884005105
"24","Manufacture of basic metals",2018,"gva_prchange",0.0315238594760004
"24","Manufacture of basic metals",2019,"gva_prchange",-0.0127494267380343
"25","Manufacture of fabricated metal products, except machinery and equipment",1997,"gva_prchange",NA
"25","Manufacture of fabricated metal products, except machinery and equipment",1998,"gva_prchange",0.0116538451141034
"25","Manufacture of fabricated metal products, except machinery and equipment",1999,"gva_prchange",0.00276710302139183
"25","Manufacture of fabricated metal products, except machinery and equipment",2000,"gva_prchange",0.0183451026990764
"25","Manufacture of fabricated metal products, except machinery and equipment",2001,"gva_prchange",0.0452696284792119
"25","Manufacture of fabricated metal products, except machinery and equipment",2002,"gva_prchange",-0.0371965559446958
"25","Manufacture of fabricated metal products, except machinery and equipment",2003,"gva_prchange",-0.0169654233388269
"25","Manufacture of fabricated metal products, except machinery and equipment",2004,"gva_prchange",-0.000222064348974191
"25","Manufacture of fabricated metal products, except machinery and equipment",2005,"gva_prchange",0.0394074128673199
"25","Manufacture of fabricated metal products, except machinery and equipment",2006,"gva_prchange",0.0862669595738344
"25","Manufacture of fabricated metal products, except machinery and equipment",2007,"gva_prchange",0.0973326118899375
"25","Manufacture of fabricated metal products, except machinery and equipment",2008,"gva_prchange",0.0663618275395635
"25","Manufacture of fabricated metal products, except machinery and equipment",2009,"gva_prchange",-0.116639387427631
"25","Manufacture of fabricated metal products, except machinery and equipment",2010,"gva_prchange",0.0698114082667912
"25","Manufacture of fabricated metal products, except machinery and equipment",2011,"gva_prchange",0.0458012409817521
"25","Manufacture of fabricated metal products, except machinery and equipment",2012,"gva_prchange",-0.0590582501729303
"25","Manufacture of fabricated metal products, except machinery and equipment",2013,"gva_prchange",-0.0083549751027295
